,time,price actual
3277,2015-05-17 14:00:00+02:00,51.75
3278,2015-05-17 15:00:00+02:00,44.77
3279,2015-05-17 16:00:00+02:00,43.17
3280,2015-05-17 17:00:00+02:00,42.51
3281,2015-05-17 18:00:00+02:00,43.42
3282,2015-05-17 19:00:00+02:00,45.36
3283,2015-05-17 20:00:00+02:00,52.77
3284,2015-05-17 21:00:00+02:00,60.68
3285,2015-05-17 22:00:00+02:00,59.82
3286,2015-05-17 23:00:00+02:00,52.91
3287,2015-05-18 00:00:00+02:00,62.18
3288,2015-05-18 01:00:00+02:00,59.6
3289,2015-05-18 02:00:00+02:00,56.81
3290,2015-05-18 03:00:00+02:00,54.09
3291,2015-05-18 04:00:00+02:00,53.6
3292,2015-05-18 05:00:00+02:00,59.21
3293,2015-05-18 06:00:00+02:00,62.39
3294,2015-05-18 07:00:00+02:00,60.31
3295,2015-05-18 08:00:00+02:00,66.24
3296,2015-05-18 09:00:00+02:00,69.42
3297,2015-05-18 10:00:00+02:00,68.46
3298,2015-05-18 11:00:00+02:00,69.09
3299,2015-05-18 12:00:00+02:00,69.06
3300,2015-05-18 13:00:00+02:00,68.24
3301,2015-05-18 14:00:00+02:00,67.26
3302,2015-05-18 15:00:00+02:00,65.02
3303,2015-05-18 16:00:00+02:00,66.35
3304,2015-05-18 17:00:00+02:00,66.14
3305,2015-05-18 18:00:00+02:00,64.98
3306,2015-05-18 19:00:00+02:00,63.71
3307,2015-05-18 20:00:00+02:00,64.04
3308,2015-05-18 21:00:00+02:00,67.27
3309,2015-05-18 22:00:00+02:00,63.01
3310,2015-05-18 23:00:00+02:00,59.01
3311,2015-05-19 00:00:00+02:00,51.97
3312,2015-05-19 01:00:00+02:00,48.74
3313,2015-05-19 02:00:00+02:00,45.91
3314,2015-05-19 03:00:00+02:00,44.57
3315,2015-05-19 04:00:00+02:00,44.87
3316,2015-05-19 05:00:00+02:00,44.48
3317,2015-05-19 06:00:00+02:00,49.1
3318,2015-05-19 07:00:00+02:00,51.75
3319,2015-05-19 08:00:00+02:00,51.1
3320,2015-05-19 09:00:00+02:00,56.88
3321,2015-05-19 10:00:00+02:00,59.22
3322,2015-05-19 11:00:00+02:00,60.61
3323,2015-05-19 12:00:00+02:00,63.26
3324,2015-05-19 13:00:00+02:00,63.5
3325,2015-05-19 14:00:00+02:00,60.93
3326,2015-05-19 15:00:00+02:00,58.74
3327,2015-05-19 16:00:00+02:00,57.91
3328,2015-05-19 17:00:00+02:00,57.72
3329,2015-05-19 18:00:00+02:00,53.77
3330,2015-05-19 19:00:00+02:00,51.12
3331,2015-05-19 20:00:00+02:00,50.91
3332,2015-05-19 21:00:00+02:00,58.32
3333,2015-05-19 22:00:00+02:00,54.14
3334,2015-05-19 23:00:00+02:00,51.17
3335,2015-05-20 00:00:00+02:00,51.82
3336,2015-05-20 01:00:00+02:00,48.73
3337,2015-05-20 02:00:00+02:00,48.13
3338,2015-05-20 03:00:00+02:00,47.3
3339,2015-05-20 04:00:00+02:00,47.03
3340,2015-05-20 05:00:00+02:00,50.53
3341,2015-05-20 06:00:00+02:00,55.21
3342,2015-05-20 07:00:00+02:00,59.72
3343,2015-05-20 08:00:00+02:00,68.82
3344,2015-05-20 09:00:00+02:00,67.94
3345,2015-05-20 10:00:00+02:00,61.43
3346,2015-05-20 11:00:00+02:00,61.57
3347,2015-05-20 12:00:00+02:00,60.92
3348,2015-05-20 13:00:00+02:00,60.93
3349,2015-05-20 14:00:00+02:00,60.08
3350,2015-05-20 15:00:00+02:00,58.84
3351,2015-05-20 16:00:00+02:00,57.13
3352,2015-05-20 17:00:00+02:00,57.43
3353,2015-05-20 18:00:00+02:00,57.83
3354,2015-05-20 19:00:00+02:00,57.69
3355,2015-05-20 20:00:00+02:00,60.2
3356,2015-05-20 21:00:00+02:00,62.12
3357,2015-05-20 22:00:00+02:00,59.88
3358,2015-05-20 23:00:00+02:00,57.21
3359,2015-05-21 00:00:00+02:00,52.97
3360,2015-05-21 01:00:00+02:00,47.03
3361,2015-05-21 02:00:00+02:00,44.23
3362,2015-05-21 03:00:00+02:00,44.59
3363,2015-05-21 04:00:00+02:00,43.81
3364,2015-05-21 05:00:00+02:00,44.5
3365,2015-05-21 06:00:00+02:00,53.06
3366,2015-05-21 07:00:00+02:00,51.57
3367,2015-05-21 08:00:00+02:00,57.55
3368,2015-05-21 09:00:00+02:00,57.49
3369,2015-05-21 10:00:00+02:00,56.56
3370,2015-05-21 11:00:00+02:00,61.97
3371,2015-05-21 12:00:00+02:00,65.92
3372,2015-05-21 13:00:00+02:00,65.33
3373,2015-05-21 14:00:00+02:00,61.52
3374,2015-05-21 15:00:00+02:00,59.09
3375,2015-05-21 16:00:00+02:00,59.03
3376,2015-05-21 17:00:00+02:00,57.51
3377,2015-05-21 18:00:00+02:00,57.9
3378,2015-05-21 19:00:00+02:00,54.22
3379,2015-05-21 20:00:00+02:00,54.36
3380,2015-05-21 21:00:00+02:00,58.29
3381,2015-05-21 22:00:00+02:00,54.91
3382,2015-05-21 23:00:00+02:00,55.18
3383,2015-05-22 00:00:00+02:00,54.18
3384,2015-05-22 01:00:00+02:00,48.73
3385,2015-05-22 02:00:00+02:00,48.45
3386,2015-05-22 03:00:00+02:00,46.17
3387,2015-05-22 04:00:00+02:00,45.99
3388,2015-05-22 05:00:00+02:00,48.19
3389,2015-05-22 06:00:00+02:00,54.08
3390,2015-05-22 07:00:00+02:00,56.03
3391,2015-05-22 08:00:00+02:00,57.52
3392,2015-05-22 09:00:00+02:00,57.97
3393,2015-05-22 10:00:00+02:00,57.24
3394,2015-05-22 11:00:00+02:00,59.06
3395,2015-05-22 12:00:00+02:00,59.48
3396,2015-05-22 13:00:00+02:00,60.36
3397,2015-05-22 14:00:00+02:00,59.69
3398,2015-05-22 15:00:00+02:00,57.73
3399,2015-05-22 16:00:00+02:00,57.7
3400,2015-05-22 17:00:00+02:00,57.44
3401,2015-05-22 18:00:00+02:00,58.74
3402,2015-05-22 19:00:00+02:00,58.47
3403,2015-05-22 20:00:00+02:00,59.74
3404,2015-05-22 21:00:00+02:00,62.49
3405,2015-05-22 22:00:00+02:00,60.65
3406,2015-05-22 23:00:00+02:00,56.46
3407,2015-05-23 00:00:00+02:00,49.16
3408,2015-05-23 01:00:00+02:00,43.15
3409,2015-05-23 02:00:00+02:00,42.76
3410,2015-05-23 03:00:00+02:00,41.83
3411,2015-05-23 04:00:00+02:00,42.23
3412,2015-05-23 05:00:00+02:00,42.72
3413,2015-05-23 06:00:00+02:00,43.53
3414,2015-05-23 07:00:00+02:00,42.55
3415,2015-05-23 08:00:00+02:00,49.37
3416,2015-05-23 09:00:00+02:00,50.9
3417,2015-05-23 10:00:00+02:00,53.43
3418,2015-05-23 11:00:00+02:00,54.87
3419,2015-05-23 12:00:00+02:00,55.54
3420,2015-05-23 13:00:00+02:00,56.21
3421,2015-05-23 14:00:00+02:00,52.62
3422,2015-05-23 15:00:00+02:00,48.13
3423,2015-05-23 16:00:00+02:00,44.49
3424,2015-05-23 17:00:00+02:00,41.94
3425,2015-05-23 18:00:00+02:00,42.71
3426,2015-05-23 19:00:00+02:00,42.85
3427,2015-05-23 20:00:00+02:00,46.29
3428,2015-05-23 21:00:00+02:00,52.23
3429,2015-05-23 22:00:00+02:00,51.16
3430,2015-05-23 23:00:00+02:00,45.6
3431,2015-05-24 00:00:00+02:00,42.18
3432,2015-05-24 01:00:00+02:00,39.79
3433,2015-05-24 02:00:00+02:00,38.31
3434,2015-05-24 03:00:00+02:00,40.03
3435,2015-05-24 04:00:00+02:00,40.61
3436,2015-05-24 05:00:00+02:00,41.6
3437,2015-05-24 06:00:00+02:00,41.02
3438,2015-05-24 07:00:00+02:00,40.05
3439,2015-05-24 08:00:00+02:00,41.64
3440,2015-05-24 09:00:00+02:00,43.63
3441,2015-05-24 10:00:00+02:00,43.5
3442,2015-05-24 11:00:00+02:00,49.43
3443,2015-05-24 12:00:00+02:00,52.04
3444,2015-05-24 13:00:00+02:00,53.23
3445,2015-05-24 14:00:00+02:00,52.59
3446,2015-05-24 15:00:00+02:00,44.4
3447,2015-05-24 16:00:00+02:00,42.5
3448,2015-05-24 17:00:00+02:00,42.33
3449,2015-05-24 18:00:00+02:00,43.09
3450,2015-05-24 19:00:00+02:00,43.2
3451,2015-05-24 20:00:00+02:00,49.17
3452,2015-05-24 21:00:00+02:00,55.68
3453,2015-05-24 22:00:00+02:00,58.12
3454,2015-05-24 23:00:00+02:00,52.9
3455,2015-05-25 00:00:00+02:00,53.72
3456,2015-05-25 01:00:00+02:00,51.52
3457,2015-05-25 02:00:00+02:00,50.97
3458,2015-05-25 03:00:00+02:00,49.57
3459,2015-05-25 04:00:00+02:00,49.26
3460,2015-05-25 05:00:00+02:00,50.65
3461,2015-05-25 06:00:00+02:00,54.26
3462,2015-05-25 07:00:00+02:00,56.12
3463,2015-05-25 08:00:00+02:00,60.33
3464,2015-05-25 09:00:00+02:00,60.84
3465,2015-05-25 10:00:00+02:00,63.17
3466,2015-05-25 11:00:00+02:00,65.34
3467,2015-05-25 12:00:00+02:00,67.44
3468,2015-05-25 13:00:00+02:00,67.12
3469,2015-05-25 14:00:00+02:00,66.49
3470,2015-05-25 15:00:00+02:00,64.48
3471,2015-05-25 16:00:00+02:00,62.56
3472,2015-05-25 17:00:00+02:00,63.72
3473,2015-05-25 18:00:00+02:00,63.45
3474,2015-05-25 19:00:00+02:00,61.68
3475,2015-05-25 20:00:00+02:00,63.11
3476,2015-05-25 21:00:00+02:00,67.26
3477,2015-05-25 22:00:00+02:00,65.94
3478,2015-05-25 23:00:00+02:00,60.75
3479,2015-05-26 00:00:00+02:00,59.16
3480,2015-05-26 01:00:00+02:00,54.14
3481,2015-05-26 02:00:00+02:00,50.52
3482,2015-05-26 03:00:00+02:00,49.64
3483,2015-05-26 04:00:00+02:00,49.84
3484,2015-05-26 05:00:00+02:00,51.86
3485,2015-05-26 06:00:00+02:00,53.81
3486,2015-05-26 07:00:00+02:00,56.66
3487,2015-05-26 08:00:00+02:00,61.89
3488,2015-05-26 09:00:00+02:00,63.55
3489,2015-05-26 10:00:00+02:00,63.11
3490,2015-05-26 11:00:00+02:00,64.1
3491,2015-05-26 12:00:00+02:00,64.1
3492,2015-05-26 13:00:00+02:00,63.05
3493,2015-05-26 14:00:00+02:00,61.47
3494,2015-05-26 15:00:00+02:00,60.22
3495,2015-05-26 16:00:00+02:00,60.18
3496,2015-05-26 17:00:00+02:00,60.64
3497,2015-05-26 18:00:00+02:00,60.14
3498,2015-05-26 19:00:00+02:00,59.05
3499,2015-05-26 20:00:00+02:00,60.33
3500,2015-05-26 21:00:00+02:00,64.36
3501,2015-05-26 22:00:00+02:00,62.54
3502,2015-05-26 23:00:00+02:00,56.3
3503,2015-05-27 00:00:00+02:00,56.08
3504,2015-05-27 01:00:00+02:00,49.81
3505,2015-05-27 02:00:00+02:00,47.48
3506,2015-05-27 03:00:00+02:00,46.72
3507,2015-05-27 04:00:00+02:00,45.83
3508,2015-05-27 05:00:00+02:00,47.01
3509,2015-05-27 06:00:00+02:00,49.57
3510,2015-05-27 07:00:00+02:00,58.37
3511,2015-05-27 08:00:00+02:00,62.88
3512,2015-05-27 09:00:00+02:00,63.24
3513,2015-05-27 10:00:00+02:00,62.33
3514,2015-05-27 11:00:00+02:00,64.92
3515,2015-05-27 12:00:00+02:00,66.03
3516,2015-05-27 13:00:00+02:00,66.85
3517,2015-05-27 14:00:00+02:00,65.46
3518,2015-05-27 15:00:00+02:00,64.07
3519,2015-05-27 16:00:00+02:00,64.12
3520,2015-05-27 17:00:00+02:00,64.13
3521,2015-05-27 18:00:00+02:00,64.51
3522,2015-05-27 19:00:00+02:00,64.25
3523,2015-05-27 20:00:00+02:00,64.19
3524,2015-05-27 21:00:00+02:00,67.12
3525,2015-05-27 22:00:00+02:00,65.37
3526,2015-05-27 23:00:00+02:00,61.36
3527,2015-05-28 00:00:00+02:00,60.22
3528,2015-05-28 01:00:00+02:00,57.82
3529,2015-05-28 02:00:00+02:00,55.66
3530,2015-05-28 03:00:00+02:00,54.54
3531,2015-05-28 04:00:00+02:00,54.32
3532,2015-05-28 05:00:00+02:00,56.1
3533,2015-05-28 06:00:00+02:00,60.86
3534,2015-05-28 07:00:00+02:00,62.36
3535,2015-05-28 08:00:00+02:00,65.46
3536,2015-05-28 09:00:00+02:00,66.21
3537,2015-05-28 10:00:00+02:00,66.91
3538,2015-05-28 11:00:00+02:00,68.48
3539,2015-05-28 12:00:00+02:00,68.79
3540,2015-05-28 13:00:00+02:00,68.55
3541,2015-05-28 14:00:00+02:00,66.79
3542,2015-05-28 15:00:00+02:00,65.06
3543,2015-05-28 16:00:00+02:00,64.54
3544,2015-05-28 17:00:00+02:00,64.62
3545,2015-05-28 18:00:00+02:00,65.42
3546,2015-05-28 19:00:00+02:00,64.85
3547,2015-05-28 20:00:00+02:00,64.87
3548,2015-05-28 21:00:00+02:00,68.64
3549,2015-05-28 22:00:00+02:00,67.22
3550,2015-05-28 23:00:00+02:00,63.27
3551,2015-05-29 00:00:00+02:00,59.88
3552,2015-05-29 01:00:00+02:00,55.79
3553,2015-05-29 02:00:00+02:00,54.3
3554,2015-05-29 03:00:00+02:00,55.07
3555,2015-05-29 04:00:00+02:00,55.74
3556,2015-05-29 05:00:00+02:00,59.84
3557,2015-05-29 06:00:00+02:00,61.38
3558,2015-05-29 07:00:00+02:00,63.72
3559,2015-05-29 08:00:00+02:00,67.95
3560,2015-05-29 09:00:00+02:00,70.47
3561,2015-05-29 10:00:00+02:00,71.23
3562,2015-05-29 11:00:00+02:00,73.74
3563,2015-05-29 12:00:00+02:00,73.94
3564,2015-05-29 13:00:00+02:00,72.79
3565,2015-05-29 14:00:00+02:00,70.12
3566,2015-05-29 15:00:00+02:00,67.16
3567,2015-05-29 16:00:00+02:00,66.84
3568,2015-05-29 17:00:00+02:00,66.99
3569,2015-05-29 18:00:00+02:00,66.16
3570,2015-05-29 19:00:00+02:00,65.7
3571,2015-05-29 20:00:00+02:00,65.15
3572,2015-05-29 21:00:00+02:00,68.7
3573,2015-05-29 22:00:00+02:00,68.32
3574,2015-05-29 23:00:00+02:00,63.49
3575,2015-05-30 00:00:00+02:00,62.37
3576,2015-05-30 01:00:00+02:00,61.34
3577,2015-05-30 02:00:00+02:00,60.36
3578,2015-05-30 03:00:00+02:00,59.36
3579,2015-05-30 04:00:00+02:00,58.89
3580,2015-05-30 05:00:00+02:00,59.04
3581,2015-05-30 06:00:00+02:00,59.14
3582,2015-05-30 07:00:00+02:00,59.37
3583,2015-05-30 08:00:00+02:00,61.67
3584,2015-05-30 09:00:00+02:00,61.4
3585,2015-05-30 10:00:00+02:00,63.19
3586,2015-05-30 11:00:00+02:00,66.44
3587,2015-05-30 12:00:00+02:00,64.08
3588,2015-05-30 13:00:00+02:00,63.16
3589,2015-05-30 14:00:00+02:00,62.1
3590,2015-05-30 15:00:00+02:00,60.13
3591,2015-05-30 16:00:00+02:00,54.54
3592,2015-05-30 17:00:00+02:00,53.72
3593,2015-05-30 18:00:00+02:00,54.25
3594,2015-05-30 19:00:00+02:00,58.31
3595,2015-05-30 20:00:00+02:00,60.3
3596,2015-05-30 21:00:00+02:00,63.88
3597,2015-05-30 22:00:00+02:00,63.88
3598,2015-05-30 23:00:00+02:00,61.1
3599,2015-05-31 00:00:00+02:00,63.02
3600,2015-05-31 01:00:00+02:00,61.06
3601,2015-05-31 02:00:00+02:00,57.64
3602,2015-05-31 03:00:00+02:00,56.61
3603,2015-05-31 04:00:00+02:00,55.78
3604,2015-05-31 05:00:00+02:00,56.19
3605,2015-05-31 06:00:00+02:00,56.05
3606,2015-05-31 07:00:00+02:00,55.83
3607,2015-05-31 08:00:00+02:00,56.95
3608,2015-05-31 09:00:00+02:00,57.13
3609,2015-05-31 10:00:00+02:00,60.36
3610,2015-05-31 11:00:00+02:00,62.69
3611,2015-05-31 12:00:00+02:00,61.45
3612,2015-05-31 13:00:00+02:00,62.37
3613,2015-05-31 14:00:00+02:00,61.5
3614,2015-05-31 15:00:00+02:00,55.62
3615,2015-05-31 16:00:00+02:00,54.7
3616,2015-05-31 17:00:00+02:00,53.25
3617,2015-05-31 18:00:00+02:00,53.89
3618,2015-05-31 19:00:00+02:00,53.84
3619,2015-05-31 20:00:00+02:00,55.49
3620,2015-05-31 21:00:00+02:00,66.71
3621,2015-05-31 22:00:00+02:00,70.17
3622,2015-05-31 23:00:00+02:00,61.9
3623,2015-06-01 00:00:00+02:00,62.78
3624,2015-06-01 01:00:00+02:00,56.67
3625,2015-06-01 02:00:00+02:00,54.54
3626,2015-06-01 03:00:00+02:00,53.87
3627,2015-06-01 04:00:00+02:00,54.2
3628,2015-06-01 05:00:00+02:00,55.87
3629,2015-06-01 06:00:00+02:00,61.28
3630,2015-06-01 07:00:00+02:00,64.43
3631,2015-06-01 08:00:00+02:00,69.92
3632,2015-06-01 09:00:00+02:00,70.7
3633,2015-06-01 10:00:00+02:00,72.04
3634,2015-06-01 11:00:00+02:00,74.17
3635,2015-06-01 12:00:00+02:00,74.58
3636,2015-06-01 13:00:00+02:00,73.67
3637,2015-06-01 14:00:00+02:00,72.35
3638,2015-06-01 15:00:00+02:00,70.68
3639,2015-06-01 16:00:00+02:00,69.93
3640,2015-06-01 17:00:00+02:00,70.19
3641,2015-06-01 18:00:00+02:00,69.16
3642,2015-06-01 19:00:00+02:00,67.16
3643,2015-06-01 20:00:00+02:00,67.71
3644,2015-06-01 21:00:00+02:00,70.63
3645,2015-06-01 22:00:00+02:00,70.66
3646,2015-06-01 23:00:00+02:00,65.69
3647,2015-06-02 00:00:00+02:00,61.14
3648,2015-06-02 01:00:00+02:00,59.1
3649,2015-06-02 02:00:00+02:00,56.01
3650,2015-06-02 03:00:00+02:00,55.96
3651,2015-06-02 04:00:00+02:00,56.99
3652,2015-06-02 05:00:00+02:00,60.07
3653,2015-06-02 06:00:00+02:00,61.77
3654,2015-06-02 07:00:00+02:00,65.26
3655,2015-06-02 08:00:00+02:00,71.12
3656,2015-06-02 09:00:00+02:00,72.12
3657,2015-06-02 10:00:00+02:00,72.36
3658,2015-06-02 11:00:00+02:00,74.18
3659,2015-06-02 12:00:00+02:00,73.94
3660,2015-06-02 13:00:00+02:00,73.56
3661,2015-06-02 14:00:00+02:00,70.95
3662,2015-06-02 15:00:00+02:00,68.61
3663,2015-06-02 16:00:00+02:00,68.17
3664,2015-06-02 17:00:00+02:00,69.36
3665,2015-06-02 18:00:00+02:00,67.71
3666,2015-06-02 19:00:00+02:00,65.87
3667,2015-06-02 20:00:00+02:00,67.34
3668,2015-06-02 21:00:00+02:00,70.46
3669,2015-06-02 22:00:00+02:00,70.2
3670,2015-06-02 23:00:00+02:00,64.44
3671,2015-06-03 00:00:00+02:00,61.92
3672,2015-06-03 01:00:00+02:00,59.3
3673,2015-06-03 02:00:00+02:00,54.77
3674,2015-06-03 03:00:00+02:00,54.49
3675,2015-06-03 04:00:00+02:00,54.42
3676,2015-06-03 05:00:00+02:00,55.57
3677,2015-06-03 06:00:00+02:00,61.24
3678,2015-06-03 07:00:00+02:00,64.71
3679,2015-06-03 08:00:00+02:00,70.05
3680,2015-06-03 09:00:00+02:00,71.8
3681,2015-06-03 10:00:00+02:00,71.9
3682,2015-06-03 11:00:00+02:00,73.78
3683,2015-06-03 12:00:00+02:00,73.85
3684,2015-06-03 13:00:00+02:00,73.78
3685,2015-06-03 14:00:00+02:00,70.38
3686,2015-06-03 15:00:00+02:00,67.34
3687,2015-06-03 16:00:00+02:00,67.42
3688,2015-06-03 17:00:00+02:00,68.6
3689,2015-06-03 18:00:00+02:00,68.26
3690,2015-06-03 19:00:00+02:00,67.69
3691,2015-06-03 20:00:00+02:00,68.49
3692,2015-06-03 21:00:00+02:00,70.96
3693,2015-06-03 22:00:00+02:00,72.51
3694,2015-06-03 23:00:00+02:00,66.81
3695,2015-06-04 00:00:00+02:00,64.74
3696,2015-06-04 01:00:00+02:00,62.03
3697,2015-06-04 02:00:00+02:00,57.84
3698,2015-06-04 03:00:00+02:00,57.11
3699,2015-06-04 04:00:00+02:00,55.73
3700,2015-06-04 05:00:00+02:00,57.67
3701,2015-06-04 06:00:00+02:00,61.54
3702,2015-06-04 07:00:00+02:00,65.08
3703,2015-06-04 08:00:00+02:00,70.17
3704,2015-06-04 09:00:00+02:00,70.65
3705,2015-06-04 10:00:00+02:00,70.33
3706,2015-06-04 11:00:00+02:00,72.08
3707,2015-06-04 12:00:00+02:00,72.47
3708,2015-06-04 13:00:00+02:00,72.3
3709,2015-06-04 14:00:00+02:00,70.56
3710,2015-06-04 15:00:00+02:00,68.39
3711,2015-06-04 16:00:00+02:00,68.38
3712,2015-06-04 17:00:00+02:00,69.72
3713,2015-06-04 18:00:00+02:00,69.09
3714,2015-06-04 19:00:00+02:00,69.23
3715,2015-06-04 20:00:00+02:00,70.05
3716,2015-06-04 21:00:00+02:00,71.36
3717,2015-06-04 22:00:00+02:00,71.8
3718,2015-06-04 23:00:00+02:00,67.26
3719,2015-06-05 00:00:00+02:00,62.59
3720,2015-06-05 01:00:00+02:00,56.81
3721,2015-06-05 02:00:00+02:00,53.64
3722,2015-06-05 03:00:00+02:00,53.61
3723,2015-06-05 04:00:00+02:00,53.54
3724,2015-06-05 05:00:00+02:00,53.37
3725,2015-06-05 06:00:00+02:00,60.69
3726,2015-06-05 07:00:00+02:00,65.43
3727,2015-06-05 08:00:00+02:00,70.85
3728,2015-06-05 09:00:00+02:00,72.19
3729,2015-06-05 10:00:00+02:00,72.93
3730,2015-06-05 11:00:00+02:00,74.04
3731,2015-06-05 12:00:00+02:00,73.92
3732,2015-06-05 13:00:00+02:00,74.52
3733,2015-06-05 14:00:00+02:00,73.15
3734,2015-06-05 15:00:00+02:00,70.42
3735,2015-06-05 16:00:00+02:00,69.77
3736,2015-06-05 17:00:00+02:00,69.94
3737,2015-06-05 18:00:00+02:00,69.68
3738,2015-06-05 19:00:00+02:00,68.9
3739,2015-06-05 20:00:00+02:00,70.78
3740,2015-06-05 21:00:00+02:00,70.87
3741,2015-06-05 22:00:00+02:00,68.91
3742,2015-06-05 23:00:00+02:00,63.88
3743,2015-06-06 00:00:00+02:00,59.47
3744,2015-06-06 01:00:00+02:00,54.79
3745,2015-06-06 02:00:00+02:00,53.28
3746,2015-06-06 03:00:00+02:00,52.69
3747,2015-06-06 04:00:00+02:00,52.19
3748,2015-06-06 05:00:00+02:00,51.62
3749,2015-06-06 06:00:00+02:00,51.44
3750,2015-06-06 07:00:00+02:00,52.43
3751,2015-06-06 08:00:00+02:00,55.82
3752,2015-06-06 09:00:00+02:00,62.83
3753,2015-06-06 10:00:00+02:00,64.26
3754,2015-06-06 11:00:00+02:00,67.14
3755,2015-06-06 12:00:00+02:00,67.17
3756,2015-06-06 13:00:00+02:00,69.56
3757,2015-06-06 14:00:00+02:00,67.23
3758,2015-06-06 15:00:00+02:00,59.95
3759,2015-06-06 16:00:00+02:00,54.72
3760,2015-06-06 17:00:00+02:00,54.05
3761,2015-06-06 18:00:00+02:00,54.02
3762,2015-06-06 19:00:00+02:00,54.54
3763,2015-06-06 20:00:00+02:00,55.45
3764,2015-06-06 21:00:00+02:00,65.17
3765,2015-06-06 22:00:00+02:00,67.27
3766,2015-06-06 23:00:00+02:00,55.63
3767,2015-06-07 00:00:00+02:00,58.73
3768,2015-06-07 01:00:00+02:00,54.0
3769,2015-06-07 02:00:00+02:00,52.3
3770,2015-06-07 03:00:00+02:00,52.42
3771,2015-06-07 04:00:00+02:00,52.55
3772,2015-06-07 05:00:00+02:00,52.55
3773,2015-06-07 06:00:00+02:00,52.16
3774,2015-06-07 07:00:00+02:00,51.66
3775,2015-06-07 08:00:00+02:00,54.11
3776,2015-06-07 09:00:00+02:00,54.73
3777,2015-06-07 10:00:00+02:00,54.06
3778,2015-06-07 11:00:00+02:00,57.69
3779,2015-06-07 12:00:00+02:00,62.62
3780,2015-06-07 13:00:00+02:00,66.29
3781,2015-06-07 14:00:00+02:00,65.85
3782,2015-06-07 15:00:00+02:00,55.25
3783,2015-06-07 16:00:00+02:00,54.81
3784,2015-06-07 17:00:00+02:00,54.95
3785,2015-06-07 18:00:00+02:00,55.71
3786,2015-06-07 19:00:00+02:00,57.84
3787,2015-06-07 20:00:00+02:00,56.52
3788,2015-06-07 21:00:00+02:00,65.97
3789,2015-06-07 22:00:00+02:00,72.15
3790,2015-06-07 23:00:00+02:00,64.95
3791,2015-06-08 00:00:00+02:00,64.93
3792,2015-06-08 01:00:00+02:00,56.48
3793,2015-06-08 02:00:00+02:00,54.38
3794,2015-06-08 03:00:00+02:00,54.7
3795,2015-06-08 04:00:00+02:00,54.33
3796,2015-06-08 05:00:00+02:00,54.53
3797,2015-06-08 06:00:00+02:00,56.85
3798,2015-06-08 07:00:00+02:00,64.35
3799,2015-06-08 08:00:00+02:00,70.59
3800,2015-06-08 09:00:00+02:00,72.04
3801,2015-06-08 10:00:00+02:00,73.48
3802,2015-06-08 11:00:00+02:00,75.43
3803,2015-06-08 12:00:00+02:00,76.13
3804,2015-06-08 13:00:00+02:00,76.02
3805,2015-06-08 14:00:00+02:00,73.67
3806,2015-06-08 15:00:00+02:00,71.2
3807,2015-06-08 16:00:00+02:00,70.83
3808,2015-06-08 17:00:00+02:00,71.87
3809,2015-06-08 18:00:00+02:00,71.71
3810,2015-06-08 19:00:00+02:00,71.1
3811,2015-06-08 20:00:00+02:00,70.14
3812,2015-06-08 21:00:00+02:00,72.26
3813,2015-06-08 22:00:00+02:00,71.78
3814,2015-06-08 23:00:00+02:00,65.45
3815,2015-06-09 00:00:00+02:00,62.75
3816,2015-06-09 01:00:00+02:00,54.5
3817,2015-06-09 02:00:00+02:00,53.12
3818,2015-06-09 03:00:00+02:00,53.39
3819,2015-06-09 04:00:00+02:00,52.82
3820,2015-06-09 05:00:00+02:00,53.37
3821,2015-06-09 06:00:00+02:00,57.57
3822,2015-06-09 07:00:00+02:00,63.76
3823,2015-06-09 08:00:00+02:00,72.12
3824,2015-06-09 09:00:00+02:00,72.86
3825,2015-06-09 10:00:00+02:00,72.99
3826,2015-06-09 11:00:00+02:00,74.89
3827,2015-06-09 12:00:00+02:00,75.51
3828,2015-06-09 13:00:00+02:00,75.48
3829,2015-06-09 14:00:00+02:00,74.68
3830,2015-06-09 15:00:00+02:00,71.37
3831,2015-06-09 16:00:00+02:00,70.51
3832,2015-06-09 17:00:00+02:00,72.01
3833,2015-06-09 18:00:00+02:00,72.16
3834,2015-06-09 19:00:00+02:00,70.61
3835,2015-06-09 20:00:00+02:00,71.45
3836,2015-06-09 21:00:00+02:00,73.06
3837,2015-06-09 22:00:00+02:00,73.6
3838,2015-06-09 23:00:00+02:00,69.98
3839,2015-06-10 00:00:00+02:00,65.66
3840,2015-06-10 01:00:00+02:00,60.81
3841,2015-06-10 02:00:00+02:00,58.52
3842,2015-06-10 03:00:00+02:00,56.2
3843,2015-06-10 04:00:00+02:00,56.56
3844,2015-06-10 05:00:00+02:00,58.12
3845,2015-06-10 06:00:00+02:00,62.35
3846,2015-06-10 07:00:00+02:00,64.46
3847,2015-06-10 08:00:00+02:00,72.15
3848,2015-06-10 09:00:00+02:00,71.3
3849,2015-06-10 10:00:00+02:00,71.56
3850,2015-06-10 11:00:00+02:00,73.43
3851,2015-06-10 12:00:00+02:00,73.33
3852,2015-06-10 13:00:00+02:00,72.59
3853,2015-06-10 14:00:00+02:00,68.28
3854,2015-06-10 15:00:00+02:00,64.19
3855,2015-06-10 16:00:00+02:00,64.95
3856,2015-06-10 17:00:00+02:00,66.67
3857,2015-06-10 18:00:00+02:00,69.82
3858,2015-06-10 19:00:00+02:00,70.25
3859,2015-06-10 20:00:00+02:00,71.05
